# Data file for U(x)
# mu = 20.800541081185134
# omB = 10.56
# Columns:
# 1) x
# 2) U(x)
# 
-9.99900000e+02 1.08548690e+04
-9.99099760e+02 1.07167073e+04
-9.98299520e+02 1.06023725e+04
-9.97499280e+02 1.04944742e+04
-9.96699040e+02 1.03917435e+04
-9.95898800e+02 1.02935007e+04
-9.95098559e+02 1.01991079e+04
-9.94298319e+02 1.01079954e+04
-9.93498079e+02 1.00196847e+04
-9.92697839e+02 9.93378601e+03
-9.91897599e+02 9.84998443e+03
-9.91097359e+02 9.76802514e+03
-9.90297119e+02 9.68770011e+03
-9.89496879e+02 9.60883760e+03
-9.88696639e+02 9.53129414e+03
-9.87896399e+02 9.45494842e+03
-9.87096158e+02 9.37969673e+03
-9.86295918e+02 9.30544949e+03
-9.85495678e+02 9.23212860e+03
-9.84695438e+02 9.15966538e+03
-9.83895198e+02 9.08799898e+03
-9.83094958e+02 9.01707512e+03
-9.82294718e+02 8.94684505e+03
-9.81494478e+02 8.87726474e+03
-9.80694238e+02 8.80829425e+03
-9.79893998e+02 8.73989709e+03
-9.79093758e+02 8.67203985e+03
-9.78293517e+02 8.60469176e+03
-9.77493277e+02 8.53782441e+03
-9.76693037e+02 8.47141141e+03
-9.75892797e+02 8.40542822e+03
-9.75092557e+02 8.33985191e+03
-9.74292317e+02 8.27466099e+03
-9.73492077e+02 8.20983526e+03
-9.72691837e+02 8.14535570e+03
-9.71891597e+02 8.08120429e+03
-9.71091357e+02 8.01736398e+03
-9.70291116e+02 7.95381855e+03
-9.69490876e+02 7.89055255e+03
-9.68690636e+02 7.82755121e+03
-9.67890396e+02 7.76480039e+03
-9.67090156e+02 7.70228652e+03
-9.66289916e+02 7.63999653e+03
-9.65489676e+02 7.57791784e+03
-9.64689436e+02 7.51603827e+03
-9.63889196e+02 7.45434601e+03
-9.63088956e+02 7.39282962e+03
-9.62288715e+02 7.33147794e+03
-9.61488475e+02 7.27028011e+03
-9.60688235e+02 7.20922551e+03
-9.59887995e+02 7.14830372e+03
-9.59087755e+02 7.08750454e+03
-9.58287515e+02 7.02681792e+03
-9.57487275e+02 6.96623395e+03
-9.56687035e+02 6.90574288e+03
-9.55886795e+02 6.84533501e+03
-9.55086555e+02 6.78500074e+03
-9.54286315e+02 6.72473056e+03
-9.53486074e+02 6.66451495e+03
-9.52685834e+02 6.60434445e+03
-9.51885594e+02 6.54420957e+03
-9.51085354e+02 6.48410085e+03
-9.50285114e+02 6.42400874e+03
-9.49484874e+02 6.36392368e+03
-9.48684634e+02 6.30383600e+03
-9.47884394e+02 6.24373598e+03
-9.47084154e+02 6.18361374e+03
-9.46283914e+02 6.12345931e+03
-9.45483673e+02 6.06326254e+03
-9.44683433e+02 6.00301311e+03
-9.43883193e+02 5.94270049e+03
-9.43082953e+02 5.88231396e+03
-9.42282713e+02 5.82184251e+03
