# t = 1
# W = 120
# L = 80
# xic = 2.8209479177387813
# plate_distance = 22.56758334191025
# E_dis = 0.0015707963267948969
# E_img = 2.8359261614488256
# omB0 = 0.06283185307179587
# EFimg = 0.3518583772020568
# EF0 = 0.3455751918948773
# T = 0.0012566370614359175
# iter_dis = 1
# Ncore = 5
alpha G0 GIMG
0.005 11.197368030949288 10.027780435028017
0.0050402010050251255 11.021590173578227 10.00134610257833
0.005080402010050252 10.999486988209336 9.997474870581533
0.005120603015075377 10.99449312835801 9.996859735828759
0.005160804020100503 10.984193567980702 9.99638817167337
0.005201005025125628 10.927430481763762 9.995451717217353
0.005241206030150754 10.63848434047521 9.993897902822535
0.00528140703517588 10.190159896484836 9.991802459856434
0.005321608040201005 10.028976964388445 9.98851166637655
0.0053618090452261305 10.001579928073577 9.98293934369269
0.005402010050251257 9.99832954713011 9.97477227937186
0.005442211055276382 9.997838997730835 9.963617678329623
0.005482412060301508 9.997833522918661 9.948056046989455
0.005522613065326633 9.997847567402571 9.92834046091073
0.005562814070351759 9.997767593827259 9.895142404733972
0.005603015075376885 9.997589025387132 9.856439676520809
0.00564321608040201 9.997425519936966 9.78515662124058
0.0056834170854271355 9.99737624185858 9.677266259694381
0.005723618090452262 9.997372503221964 9.467730132014117
0.005763819095477387 9.997260246360678 9.228100669644588
0.005804020100502513 9.997020054587706 9.046915429682718
0.005844221105527638 9.99664404190117 8.977469707733704
0.005884422110552764 9.995725857214243 8.949160087622595
0.00592462311557789 9.99197705409436 8.924260794152687
0.005964824120603015 9.963204262033425 8.89033249783007
0.0060050251256281405 9.851448414553966 8.849616002747648
0.006045226130653267 9.517420013675464 8.787403251850906
0.006085427135678392 9.142476252257095 8.684569084154806
0.0061256281407035176 9.024847979443688 8.505744326966148
0.006165829145728644 9.002075387854564 8.280147767990728
0.006206030150753769 8.998441484235558 8.096971518086107
0.006246231155778895 8.99717198329503 8.022027255663872
0.00628643216080402 8.996243977112 8.002821472027541
0.0063266331658291455 8.993064690960974 7.9985278586142465
0.006366834170854272 8.978810969222007 7.997563957872613
0.006407035175879397 8.896828348716744 7.997348087990005
0.0064472361809045226 8.604328015429036 7.997309135049361
0.006487437185929649 8.265412991838256 7.997391719445472
0.006527638190954774 8.051091088187034 7.997517439643748
0.0065678391959799 8.009296721766153 7.997464712210456
0.006608040201005025 8.000751333864276 7.997347288145039
0.0066482412060301505 7.999103599485891 7.997249227947575
0.006688442211055277 7.998593832863384 7.996923065173676
0.006728643216080402 7.998373168149677 7.996214468614493
0.0067688442211055275 7.998524172993542 7.995261747309292
0.006809045226130654 7.998711200292532 7.993895131650159
0.006849246231155779 7.998454541749201 7.991816545714977
0.006889447236180905 7.998265803939944 7.989445545746648
0.006929648241206031 7.998512232053363 7.986826525815958
0.0069698492462311554 7.998542252156964 7.9833321781821
0.007010050251256282 7.998251211752351 7.9787409892642
0.007050251256281407 7.9982897285935906 7.972227345428077
0.0070904522613065325 7.998436689900736 7.961527380450574
0.007130653266331659 7.998223938924259 7.944274616832567
0.007170854271356784 7.998079009125201 7.920732364630867
0.00721105527638191 7.998148907366453 7.889030577646111
0.007251256281407036 7.998065821990715 7.854207588810784
0.00729145728643216 7.998017448011527 7.805130149480526
0.007331658291457287 7.99806351451876 7.7424898661119705
0.007371859296482412 7.997783928341063 7.647001523554759
0.0074120603015075375 7.997411168768629 7.514618682642084
0.007452261306532664 7.997245422686431 7.306316017700976
0.007492462311557789 7.996782974785176 7.15654490991486
0.007532663316582915 7.994036078718247 7.03294701302515
0.007572864321608041 7.986015450697308 7.003482276090903
0.007613065326633166 7.958612257395406 6.988215448065356
0.007653266331658292 7.852274854716107 6.982174782644743
0.007693467336683418 7.589644822359555 6.9760171883831426
0.0077336683417085425 7.260432125464981 6.9675655959561364
0.007773869346733669 7.073706899864618 6.954571908308705
0.007814070351758795 7.017361046689685 6.935563983365211
0.00785427135678392 7.003553038290233 6.91160794047408
0.007894472361809046 6.999867965760241 6.880228409110929
0.00793467336683417 6.998416930789055 6.844267690748615
0.007974874371859297 6.998188171008648 6.794488118343529
0.008015075376884423 6.9982267969962395 6.731402705439395
0.008055276381909547 6.998115398961832 6.640881271174073
0.008095477386934674 6.9979214016386795 6.527180967003725
0.008135678391959798 6.99754333269716 6.381965236534537
0.008175879396984925 6.996591383945385 6.190669900954662
0.00821608040201005 6.99276160415546 6.063029586875297
0.008256281407035177 6.985247055178409 6.018090466283749
0.008296482412060302 6.950689638077986 6.004919845188634
0.008336683417085428 6.8512760203185845 6.000953795043359
0.008376884422110552 6.63758700600587 5.999617484885933
0.008417085427135679 6.316755524909586 5.999109524533173
0.008457286432160805 6.106229019184316 5.998934060693836
0.00849748743718593 6.031652604858431 5.998818333068252
0.008537688442211056 6.00772810145502 5.99873530803617
0.00857788944723618 6.001837081090841 5.998581877399657
0.008618090452261307 5.9996716225686955 5.998229388706369
0.008658291457286433 5.999212260582766 5.998681547815875
