# t = 1
# W = 200
# L = 200
# alpha0 = 0.003
# xic = 3.641828101973597
# plate_distance = 72.83656203947194
# E_dis = 0.0011309733552923255
# E_img = 27.458736985913067
# omB0 = 0.03769911184307752
# Zeeman0 = 0.012566370614359173
# T = 0.00047123889803846896
# Nelect_0 = 1188.03
# Nelect_img = 237.606
# iter_dis = 1
# Ncore = 5
alpha EF0 EFimg
0.003 0.19135842409971152 0.18166436676863446
0.003033444816053512 0.1915284952809585 0.1818344379498814
0.0030668896321070236 0.18353514976235108 0.1818344379498814
0.0031003344481605353 0.18438550566858591 0.1833650785811041
0.003133779264214047 0.18676650220604343 0.18217458031237535
0.003167224080267559 0.18574607511856164 0.17962351259367085
0.00320066889632107 0.18625628866230254 0.18132422440614052
0.003234113712374582 0.18812707165601916 0.18013372613741174
0.0032675585284280937 0.18982778346848883 0.17809287196244816
0.0033010033444816054 0.19135842409971152 0.1797935837749178
0.003334448160535117 0.19288906473093423 0.18438550566858591
0.003367892976588629 0.19458977654340387 0.18115415322489353
0.0034013377926421407 0.19135842409971152 0.18132422440614052
0.0034347826086956524 0.18863728519976006 0.18353514976235108
0.003468227424749164 0.19135842409971152 0.17775272959995422
0.0035016722408026755 0.18965771228724185 0.18217458031237535
0.0035351170568561872 0.19067813937472367 0.1825147226748693
0.003568561872909699 0.19169856646220546 0.1794534414124239
0.0036020066889632107 0.19373942063716904 0.18438550566858591
0.0036354515050167225 0.1949299189058978 0.178773156687436
0.0036688963210702343 0.1964605595371205 0.1825147226748693
0.003702341137123746 0.19782112898709625 0.1828548650373632
0.0037357859531772578 0.19918169843707195 0.1833650785811041
0.0037692307692307695 0.19782112898709625 0.18302493621861018
0.0038026755852842813 0.19339927827467512 0.17826294314369512
0.003836120401337793 0.19714084426210837 0.1818344379498814
0.0038695652173913048 0.19084821055597062 0.17911329904992995
0.0039030100334448165 0.19033799701222973 0.1828548650373632
0.003936454849498328 0.18217458031237535 0.1799636549561648
0.00396989966555184 0.18200450913112837 0.18319500739985714
0.004003344481605352 0.18421543448733893 0.18098408204364658
0.0040367892976588635 0.1848957192123268 0.18217458031237535
0.004070234113712375 0.18608621748105555 0.1818344379498814
0.004103678929765887 0.18710664456853737 0.1833650785811041
0.004137123745819399 0.18812707165601916 0.18302493621861018
0.00417056856187291 0.18965771228724185 0.18115415322489353
0.004204013377926421 0.19101828173721758 0.1825147226748693
0.004237458193979933 0.19237885118719333 0.18013372613741174
0.004270903010033445 0.19373942063716904 0.18132422440614052
0.004304347826086957 0.19527006126839175 0.1823446514936223
0.0043377926421404684 0.1956102036308857 0.1825147226748693
0.00437123745819398 0.1854059327560677 0.18370522094359804
0.004404682274247492 0.1985014137120841 0.183875292124845
0.004438127090301004 0.19016792583098274 0.18166436676863446
0.0044715719063545155 0.18727671574978433 0.18115415322489353
0.004505016722408027 0.188977427562254 0.18149429558738747
0.004538461538461539 0.18863728519976006 0.1823446514936223
0.004571906354515051 0.18982778346848883 0.18268479385611625
0.0046053511705685625 0.19101828173721758 0.1818344379498814
0.004638795986622074 0.19220878000594635 0.18166436676863446
0.004672240802675586 0.19356934945592208 0.1833650785811041
0.004705685618729097 0.1950999900871448 0.18404536330609197
0.004739130434782609 0.19527006126839175 0.18421543448733893
0.00477257525083612 0.19714084426210837 0.1833650785811041
0.004806020066889632 0.1979912001683432 0.18200450913112837
0.004839464882943144 0.199011627255825 0.18115415322489353
0.004872909698996656 0.199011627255825 0.18013372613741174
0.004906354515050167 0.20122255261203556 0.1825147226748693
0.004939799331103679 0.2025831220620113 0.18115415322489353
0.004973244147157191 0.20292326442450523 0.18353514976235108
0.005006688963210703 0.20428383387448096 0.18217458031237535
0.005040133779264214 0.19714084426210837 0.1828548650373632
0.005073578595317726 0.2025831220620113 0.1823446514936223
0.005107023411371238 0.18914749874350095 0.18149429558738747
0.00514046822742475 0.18421543448733893 0.18302493621861018
0.005173913043478261 0.19084821055597062 0.18625628866230254
0.005207357859531773 0.18472564803107983 0.18353514976235108
0.005240802675585285 0.18472564803107983 0.18217458031237535
0.005274247491638797 0.18353514976235108 0.18098408204364658
0.005307692307692308 0.17775272959995422 0.18557600393731466
0.00534113712374582 0.17911329904992995 0.18217458031237535
0.005374581939799332 0.1799636549561648 0.1825147226748693
0.005408026755852844 0.1803037973186587 0.1823446514936223
0.005441471571906355 0.18217458031237535 0.18506579039357376
0.005474916387959867 0.1825147226748693 0.18166436676863446
0.005508361204013379 0.1833650785811041 0.18472564803107983
0.005541806020066891 0.18404536330609197 0.18370522094359804
0.005575250836120402 0.18506579039357376 0.18523586157482075
0.005608695652173914 0.18608621748105555 0.1833650785811041
0.005642140468227426 0.18761685811227827 0.18081401086239962
0.005675585284280937 0.1884672140185131 0.183875292124845
0.005709030100334449 0.18914749874350095 0.18166436676863446
0.00574247491638796 0.18982778346848883 0.18472564803107983
0.005775919732441472 0.19101828173721758 0.1823446514936223
0.005809364548494984 0.1918686376434524 0.18268479385611625
0.005842809364548496 0.19305913591218118 0.18319500739985714
0.005876254180602007 0.19390949181841602 0.1799636549561648
0.005909698996655519 0.19475984772465085 0.1825147226748693
0.005943143812709031 0.1954401324496387 0.18268479385611625
0.005976588628762543 0.19578027481213264 0.18217458031237535
0.006010033444816054 0.1974809866246023 0.18064393968115264
0.006043478260869565 0.19884155607457804 0.18064393968115264
0.006076923076923077 0.19407956299966297 0.1825147226748693
0.006110367892976589 0.19578027481213264 0.18574607511856164
0.0061438127090301005 0.20173276615577646 0.18115415322489353
0.006177257525083612 0.1859161462998086 0.18200450913112837
0.006210702341137124 0.18404536330609197 0.18064393968115264
0.006244147157190636 0.18965771228724185 0.18098408204364658
0.0062775919732441475 0.18829714283726612 0.1823446514936223
0.006311036789297659 0.19084821055597062 0.18404536330609197
0.006344481605351171 0.18506579039357376 0.18404536330609197
0.006377926421404683 0.18574607511856164 0.18217458031237535
0.0064113712374581945 0.1864263598435495 0.18472564803107983
0.006444816053511706 0.18761685811227827 0.1825147226748693
0.006478260869565218 0.18812707165601916 0.18455557684983287
0.00651170568561873 0.188977427562254 0.18098408204364658
0.0065451505016722415 0.18982778346848883 0.1818344379498814
0.006578595317725753 0.19084821055597062 0.18268479385611625
0.006612040133779265 0.1920387088246994 0.18217458031237535
0.006645484949832777 0.19271899354968725 0.18013372613741174
0.0066789297658862885 0.19356934945592208 0.18115415322489353
0.0067123745819398 0.19424963418090996 0.1799636549561648
0.006745819397993312 0.1950999900871448 0.1825147226748693
0.006779264214046824 0.19595034599337963 0.18370522094359804
0.0068127090301003355 0.19680070189961443 0.18421543448733893
0.006846153846153847 0.1979912001683432 0.18166436676863446
0.006879598662207359 0.19867148489333109 0.18132422440614052
0.006913043478260871 0.1995218407995659 0.18557600393731466
0.006946488294314382 0.20020212552455377 0.18472564803107983
0.0069799331103678934 0.20122255261203556 0.1823446514936223
0.007013377926421405 0.2020729085182704 0.18319500739985714
0.007046822742474917 0.20309333560575218 0.183875292124845
0.007080267558528429 0.20360354914949308 0.18438550566858591
0.0071137123745819405 0.20496411859946884 0.18438550566858591
0.007147157190635452 0.20530426096196275 0.1823446514936223
0.007180602006688964 0.20649475923069152 0.1799636549561648
