# t = 1
# W = 180
# L = 80
# alpha0 = 0.005
# xic = 2.8209479177387813
# plate_distance = 56.418958354775626
# E_dis = 0.001884955592153876
# E_img = 35.44907701811032
# omB0 = 0.06283185307179587
# Zeeman0 = 0.020943951023931956
# T = 0.0007853981633974483
# Nelect_0 = 707.0500000000001
# Nelect_img = 141.41
# iter_dis = 1
# Ncore = 5
alpha EF0 EFimg
0.005 0.3200645147078323 0.3231824863640267
0.005080808080808081 0.31666309108289303 0.32063141864532224
0.005161616161616161 0.306458820208075 0.31836380289536265
0.005242424242424243 0.3152458312391683 0.3243162942390065
0.0053232323232323235 0.3075926280830548 0.31637963911414807
0.005404040404040404 0.31184440761422894 0.31836380289536265
0.005484848484848485 0.31269476352046377 0.3121278595829739
0.005565656565656565 0.31808035092661774 0.3226155824265368
0.005646464646464647 0.3211983225828121 0.3200645147078323
0.0057272727272727275 0.3121278595829739 0.3254501021139863
0.005808080808080808 0.31411202336418853 0.3226155824265368
0.005888888888888889 0.3177968989578728 0.3200645147078323
0.00596969696969697 0.32091487061406715 0.32063141864532224
0.006050505050505051 0.321481774551557 0.32346593833277165
0.006131313131313132 0.321765226520302 0.32204867848904695
0.006212121212121212 0.326867361957711 0.32856807377018066
0.006292929292929293 0.3302687855826503 0.31694654305163794
0.0063737373737373735 0.3200645147078323 0.31949761077034244
0.006454545454545455 0.31269476352046377 0.32346593833277165
0.006535353535353536 0.3109940517079941 0.32488319817649636
0.006616161616161616 0.31042714777050423 0.32204867848904695
0.006696969696969697 0.3053250123330953 0.32233213045779185
0.006777777777777778 0.3109940517079941 0.3177968989578728
0.006858585858585859 0.3132616674579537 0.3200645147078323
0.00693939393939394 0.3146789273016784 0.3160961871454031
0.00702020202020202 0.3109940517079941 0.3186472548641076
0.007101010101010101 0.3158127351766582 0.32204867848904695
0.007181818181818182 0.3152458312391683 0.3228990343952818
0.007262626262626262 0.3107105997392492 0.3226155824265368
0.007343434343434344 0.3211983225828121 0.321765226520302
0.007424242424242424 0.31269476352046377 0.31666309108289303
0.007505050505050506 0.3160961871454031 0.3254501021139863
0.0075858585858585865 0.3172299950203829 0.3243162942390065
0.007666666666666667 0.31552928320791324 0.3231824863640267
0.007747474747474748 0.31694654305163794 0.3240328422702615
0.007828282828282828 0.32233213045779185 0.3228990343952818
0.007909090909090909 0.32233213045779185 0.32204867848904695
0.00798989898989899 0.32715081392645595 0.3189307068328526
0.00807070707070707 0.3263004580202211 0.3237493903015166
0.008151515151515153 0.3277177178639458 0.3257335540827312
0.008232323232323233 0.33196949739512 0.32488319817649636
0.008313131313131314 0.33452056511382444 0.32233213045779185
0.008393939393939395 0.33055223755139523 0.3228990343952818
0.008474747474747475 0.3211983225828121 0.32063141864532224
0.008555555555555556 0.31751344698912787 0.321481774551557
0.008636363636363636 0.31666309108289303 0.32091487061406715
0.008717171717171717 0.30220704067690085 0.3280011698326908
0.008797979797979798 0.3158127351766582 0.32204867848904695
0.008878787878787878 0.30674227217682 0.3251666501452413
0.008959595959595959 0.3024904926456458 0.3240328422702615
0.00904040404040404 0.30192358870815594 0.326867361957711
0.00912121212121212 0.3061753682393301 0.32459974620775145
0.009202020202020203 0.3070257241455649 0.3228990343952818
0.009282828282828283 0.30730917611430986 0.3211983225828121
0.009363636363636364 0.3095767918642694 0.32998533361390536
0.009444444444444445 0.31127750367673906 0.32913497770767053
0.009525252525252525 0.3132616674579537 0.31836380289536265
0.009606060606060608 0.31382857139544357 0.32204867848904695
0.009686868686868688 0.31949761077034244 0.3257335540827312
0.009767676767676769 0.31836380289536265 0.32233213045779185
0.00984848484848485 0.3189307068328526 0.32346593833277165
0.00992929292929293 0.3189307068328526 0.321481774551557
0.01001010101010101 0.3243162942390065 0.3243162942390065
0.010090909090909091 0.3146789273016784 0.3228990343952818
0.010171717171717172 0.3251666501452413 0.3228990343952818
0.010252525252525253 0.32233213045779185 0.3277177178639458
0.010333333333333333 0.3090098879267795 0.32913497770767053
0.010414141414141414 0.31241131155171886 0.3254501021139863
0.010494949494949495 0.3101436958017593 0.321481774551557
0.010575757575757575 0.31156095564548403 0.3192141588015975
0.010656565656565656 0.31411202336418853 0.32488319817649636
0.010737373737373736 0.31411202336418853 0.3277177178639458
0.010818181818181819 0.3135451194266986 0.3226155824265368
0.0108989898989899 0.31694654305163794 0.32601700605147615
0.01097979797979798 0.31637963911414807 0.32715081392645595
0.01106060606060606 0.3186472548641076 0.3237493903015166
0.011141414141414141 0.32091487061406715 0.3231824863640267
0.011222222222222224 0.321765226520302 0.32715081392645595
0.011303030303030304 0.32488319817649636 0.3282846218014357
0.011383838383838385 0.3254501021139863 0.32459974620775145
0.011464646464646466 0.3263004580202211 0.3282846218014357
0.011545454545454546 0.32913497770767053 0.32488319817649636
0.011626262626262627 0.33111914148888516 0.32233213045779185
0.011707070707070708 0.3322529493638649 0.3240328422702615
0.011787878787878788 0.3348040170825694 0.32885152573892557
0.011868686868686869 0.3348040170825694 0.31637963911414807
0.01194949494949495 0.3373550848012739 0.3226155824265368
0.01203030303030303 0.3390557966137436 0.31949761077034244
0.01211111111111111 0.3399061525199784 0.3282846218014357
0.012191919191919191 0.34075650842621324 0.32601700605147615
0.012272727272727272 0.33678818086378404 0.3237493903015166
0.012353535353535353 0.34359102811366266 0.321481774551557
0.012434343434343435 0.3039077524893705 0.3231824863640267
0.012515151515151516 0.29483728948953236 0.3237493903015166
0.012595959595959596 0.31666309108289303 0.321765226520302
0.012676767676767677 0.31836380289536265 0.3228990343952818
0.01275757575757576 0.30986024383301436 0.3251666501452413
0.01283838383838384 0.29228622177082786 0.326867361957711
0.01291919191919192 0.32233213045779185 0.31439547533293344
0.013000000000000001 0.296538001302002 0.3251666501452413
