# t = 1
# W = 200
# L = 50
# alpha = 0.025
# xic = 2.5231325220201604
# plate_distance = 50.46265044040321
# E_dis = 3.141592653589793e-07
# E_img = 63.41323676169618
# ei = 0.12566370614359174
# ef = 0.9738937226128359
# Ne = 1200
# iter_dis = 1
# Ncore = 5
Energies G0 GIMG
0.12566370614359174 8.118830776881637e-18 1.240063649884176e-16
0.12637115403055524 1.0687525243335823e-17 1.518336821238773e-16
0.12707860191751874 8.39678816365783e-18 1.863520540815614e-16
0.12778604980448224 3.871192337807073e-18 2.3005637384037644e-16
0.12849349769144577 8.785534250239814e-18 2.873599773362202e-16
0.12920094557840928 3.0962376729360375e-17 3.5471839365854777e-16
0.12990839346537278 4.0414873098699566e-17 4.3764354535310977e-16
0.13061584135233628 1.9227165770440947e-17 5.402040876415797e-16
0.13132328923929978 1.2192500298032102e-17 6.673746292362577e-16
0.1320307371262633 5.824281592556783e-17 8.253862438727053e-16
0.1327381850132268 1.0867654469612182e-16 1.0220966820204546e-15
0.13344563290019032 6.799967819955419e-17 1.2674524755905131e-15
0.13415308078715382 2.6461210307886224e-17 1.57408431931272e-15
0.13486052867411732 2.299887491580093e-16 1.9580841775164636e-15
0.13556797656108083 3.348670612030019e-16 2.4400319096259143e-15
0.13627542444804433 6.873938801666177e-17 3.046376288887906e-15
0.13698287233500783 2.9632930535602787e-16 3.8113583671472226e-15
0.13769032022197134 8.425329536856062e-16 4.7799195199362504e-15
0.13839776810893484 2.730620467070245e-16 6.013337180089203e-15
0.13910521599589837 8.831902450143713e-16 7.656392902207646e-15
0.13981266388286187 2.2420192708799615e-15 9.728340051411052e-15
0.14052011176982537 2.150130550892741e-16 1.2308796511835533e-14
0.14122755965678888 3.853106408223561e-15 1.5582896620627473e-14
0.14193500754375238 2.7448706761055292e-15 1.975390376073941e-14
0.14264245543071588 5.320758768368647e-15 2.5082749492483632e-14
0.14334990331767938 8.843185809363677e-15 3.190855609800734e-14
0.1440573512046429 9.647035954020861e-15 4.067424434745228e-14
0.14476479909160642 1.5307929591151606e-14 5.1960440437776886e-14
0.14547224697856992 4.43464731894772e-14 6.653096937692455e-14
0.14617969486553342 2.445968335140229e-15 8.539435154097205e-14
0.14688714275249692 9.624236736157866e-14 1.0988756969771522e-13
0.14759459063946043 2.2686420607427065e-13 1.4179134939236618e-13
0.14830203852642393 2.2580474683106847e-13 1.8349147674431525e-13
0.14900948641338746 2.7808529744918415e-13 2.3821222789492754e-13
0.14971693430035096 9.04307401496711e-13 3.1038540298449236e-13
0.15042438218731446 2.9150322956836242e-12 4.0648070321931086e-13
0.15113183007427797 2.8144433730614276e-13 5.394892200158824e-13
0.15183927796124147 3.323666850208079e-13 7.096824323431415e-13
