# t = 1
# W = 500
# L = 500
# alpha = 0.01
# xic = 4.9867785050179085
# plate_distance = 52.261438732587685
# E_dis = 0.0012566370614359175
# E_img = 20.053026197048005
# ei = 0.47752208334564855
# ef = 0.02513274122871835
# Ne = 400
# iter_dis = 10
# Ncore = 100
Energies G0 GIMG
0.47752208334564855 3.9999962869968346 3.9981988606401204
0.47638827547066875 3.999992622184554 3.996246707611861
0.475254467595689 3.9999960793246783 3.995482724695287
0.4741206597207092 3.999989486524461 3.99683629174769
0.4729868518457295 3.999984745376259 3.9992301057322033
0.4718530439707497 3.9999914734603124 3.998799579869233
0.4707192360957699 3.9999951758223586 3.994048285752713
0.46958542822079014 3.9999935791460954 3.9908908363212783
0.46845162034581034 3.999991411282195 3.994479943988754
0.4673178124708306 3.9999965261864925 3.9990413145726205
0.4661840045958508 3.9999873503456245 3.994656958124386
0.465050196720871 3.9999796369013563 3.9853520623624603
0.46391638884589126 3.9999874752789486 3.988781069479009
0.46278258097091146 3.999989779974837 3.9993432397782294
0.4616487730959317 3.999998249128577 3.990345741704928
0.4605149652209519 3.999988520865761 3.976441027059585
0.4593811573459722 3.9999896053709643 3.992122580553395
0.4582473494709924 3.9999838280374047 3.9936462536180777
0.4571135415960126 3.999954111032764 3.9686253236153215
0.45597973372103284 3.9999927806384985 3.980645417865196
0.45484592584605305 3.9999911276984634 3.9959999450846344
0.45371211797107325 3.999990747498537 3.9577665474293995
0.4525783100960935 3.9999973211166746 3.963068561804572
0.4514445022211137 3.9999850680166458 3.9941178537243793
0.45031069434613397 3.9999806899678356 3.9375434152270445
0.44917688647115417 3.9999756794013965 3.953972048322828
0.4480430785961744 3.999993292886903 3.989523894421343
0.44690927072119463 3.999988663677164 3.9138060641446444
0.44577546284621483 3.999987579714098 3.934335560183425
0.4446416549712351 3.9999846902798524 3.9949792068595698
0.4435078470962553 3.9999747727953947 3.866908413841456
0.44237403922127555 3.9999675622406854 3.9267481178180406
0.44124023134629575 3.999976537767891 3.9825009045524515
0.44010642347131596 3.9999565604841076 3.822390138149939
0.4389726155963362 3.9999910762150463 3.860637486082786
0.4378388077213564 3.999964800099799 3.985390854352179
0.4367049998463767 3.9999852756025165 3.801022744882854
0.4355711919713969 3.9999963954950277 3.6793044104217927
0.4344373840964171 3.9999821663615225 3.74221246198909
0.43330357622143734 3.9998431247141544 3.908995278209098
0.43216976834645754 3.9999788404281396 3.9508540704967245
0.4310359604714778 3.9999722414770233 3.889609466143478
0.429902152596498 3.999945279277123 3.9361722217730732
0.42876834472151826 3.999911671866635 3.647292116930714
0.42763453684653846 3.999935206242521 3.3717455695961847
0.42650072897155866 2.9999962188984486 3.3873084059313383
0.4253669210965789 2.999996620868014 3.228104508820183
0.4242331132215991 2.9999971433254067 3.1873852211518883
0.4230993053466193 2.9999982029772614 2.9999959451750784
0.4219654974716396 2.999998133987306 2.999996470263246
0.4208316895966598 2.999998277068186 2.999995034174516
0.41969788172168004 2.9999978439090276 2.9999958569765433
0.41856407384670025 2.9999975125129907 2.999994142634711
0.4174302659717205 2.99999647343083 2.9999900610615162
0.4162964580967407 2.9999974201424946 2.999996043713356
0.4151626502217609 2.999997389456171 2.999996752278816
0.41402884234678117 2.999999028670178 2.9999977376231954
0.41289503447180137 2.9999977267729157 2.9999969816444843
0.4117612265968216 2.9999992433791824 2.9999951211387077
0.41062741872184183 2.9999924975231753 2.9999910203780327
0.4094936108468621 2.9999987785451596 2.9999949270612034
0.4083598029718823 2.9999964601279703 2.999995608548907
0.4072259950969025 2.9999992498399215 2.9999965415740677
0.40609218722192275 2.999997930358828 2.999997472608789
0.40495837934694295 2.9999980603996015 2.9999975219605406
0.40382457147196316 2.9999970826002045 2.99999677659513
0.4026907635969834 2.9999923622301865 2.9999779643581164
0.4015569557220036 2.9999970686158943 2.9999865207156375
0.4004231478470238 2.9999978638189857 2.999995593532419
0.3992893399720441 2.9999983546016895 2.9999941691164116
0.39815553209706434 2.99999771965384 2.999994789705971
0.39702172422208454 2.999997663030764 2.9999953998662003
0.39588791634710474 2.9999966986837374 2.9999949497896456
0.394754108472125 2.9999978773230094 2.9999866980024454
0.3936203005971452 2.9999964246426307 2.9999931375731825
0.3924864927221654 2.999997888311918 2.999981689994162
0.39135268484718566 2.999998455038767 2.999987220431274
0.39021887697220586 2.9999971382073864 2.9999932319048366
0.3890850690972261 2.9999973638211284 2.999974436084153
0.3879512612222463 2.999994633802472 2.9999918891785997
0.3868174533472666 2.99999615860262 2.9999938706539466
0.3856836454722868 2.99999711063838 2.9999778098179792
0.384549837597307 2.9999982147778055 2.9999531000711164
0.38341602972232725 2.999996787643054 2.999980333707387
0.38228222184734745 2.999998334315093 2.9999939483477958
0.38114841397236765 2.9999940946501558 2.9999403100372537
0.3800146060973879 2.999998243986617 2.9999377891909926
0.3788807982224081 2.99999454455987 2.999944362009504
0.37774699034742837 2.9999984012186633 2.999958362666806
0.37661318247244857 2.9999967158857705 2.9999699416099403
0.37547937459746883 2.9999973868507093 2.9999885301635656
0.37434556672248903 2.9999966116422967 2.9999780760457977
0.37321175884750923 2.9999925782505086 2.9999377325723975
0.3720779509725295 2.999994667875618 2.9999025586747408
0.3709441430975497 2.999997817625285 2.999903785326752
0.3698103352225699 2.9999952444035705 2.9998665678442182
0.36867652734759015 2.999999151542855 2.9998080007698076
0.3675427194726104 2.9999937531640097 2.999764752520849
0.3664089115976306 2.999997474054889 2.9997074970877704
0.3652751037226508 2.9999943657549952 2.9996918769302363
0.3641412958476711 2.999994845503423 2.999743256384241
0.3630074879726913 2.9999963265151797 2.999854709889073
0.3618736800977115 2.9999971907965826 2.999923508140295
0.36073987222273174 2.9999953048527837 2.9999574751973417
0.35960606434775194 2.999994721883686 2.999850585974614
0.3584722564727722 2.999995758663798 2.999366124682087
0.3573384485977924 2.9999900980935523 2.9988827962780156
0.35620464072281266 2.999996330776718 2.9986130313459296
0.35507083284783286 2.9999962678868686 2.99878358450695
0.35393702497285306 2.9999961471111702 2.999384295276355
0.3528032170978733 2.9999914007365622 2.999871119883575
0.3516694092228935 2.999995169328278 2.998672975041823
0.35053560134791373 2.9999979450369034 2.99744488380486
0.349401793472934 2.9999918326374093 2.9967830497095864
0.34826798559795424 2.999994181359979 2.998959283257378
0.3471341777229744 2.9999949674914195 2.9997969489982146
0.34600036984799465 2.9999964482054193 2.997032745238964
0.3448665619730149 2.9999903258975213 2.995033274221889
0.3437327540980351 2.999981652504324 2.997384488135385
0.3425989462230553 2.9999896853746395 2.9989281540372557
0.34146513834807557 2.999994243676723 2.993743504968281
0.34033133047309577 2.9999947411209447 2.9926754314020108
0.339197522598116 2.9999967932471394 2.999190927927095
0.33806371472313623 2.9999874498441708 2.992899297830193
0.3369299068481565 2.9999749330434735 2.986436259148202
0.3357960989731767 2.9999879537214826 2.9958312017992488
0.3346622910981969 2.999989836017002 2.992322599710013
0.33352848322321715 2.9999832070331194 2.980406806983605
0.33239467534823736 2.9999871283581236 2.997202937788745
0.33126086747325756 2.9999836475301027 2.989821762386264
0.3301270595982778 2.9999525674441574 2.9748351020997297
0.328993251723298 2.9999730398902753 2.9978606395337755
0.3278594438483182 2.99998615481638 2.970817579621348
0.3267256359733385 2.999994933627629 2.9699415397938305
0.32559182809835874 2.99999361605224 2.99889620170228
0.32445802022337894 2.999984203182572 2.9480739923749124
0.32332421234839914 2.999912806383543 2.9806423702640132
0.3221904044734194 2.9999781621171397 2.9759413163319475
0.3210565965984396 2.999980971875153 2.9233969347317723
0.3199227887234598 2.999971775031676 2.9945462419317868
0.31878898084848006 2.999984250132738 2.9328674963987447
0.3176551729735003 2.999967675366201 2.929751174970722
0.31652136509852047 2.9998684128518263 2.982277562815975
0.3153875572235407 2.9999426130878204 2.8578679465514023
0.314253749348561 2.9999638206777415 2.92944542060419
0.3131199414735812 2.999980594105072 2.9430305964215213
0.3119861335986014 2.999975476875898 2.7928659109307095
0.31085232572362165 2.999979638258509 2.871557180168755
0.30971851784864185 2.99969002492281 2.9825321796260793
0.30858470997366205 2.9999592810594664 2.7523281791055725
0.3074509020986823 2.981476324396998 2.6601420061449943
0.30631709422370257 1.999999825483825 2.7740619018539716
0.30518328634872277 1.999998392678552 2.8616854755527417
0.304049478473743 1.9999988242743145 2.878328839087325
0.30291567059876323 1.9999961409193499 2.7386096214774516
0.30178186272378343 1.9999991095308067 2.4080225802501025
0.30064805484880364 1.9999986140143484 2.8727337244892204
0.2995142469738239 1.9999991896826368 2.422434650252814
0.2983804390988441 1.9999987627192737 2.2233893568173544
0.2972466312238643 1.9999989126307336 2.01248885716637
0.29611282334888456 1.999997400944792 1.9999935133022533
0.2949790154739048 1.9999986279164483 1.9999979841088935
0.293845207598925 1.99999855203384 1.9999990040756905
0.2927113997239452 1.9999995345098847 1.999998826182058
0.2915775918489655 1.999998417556256 1.9999980803387343
0.2904437839739857 1.9999997164050638 1.999995935414107
0.2893099760990059 1.9999968256658855 1.9999960165570634
0.28817616822402614 1.999999184606741 1.9999983665750218
0.28704236034904634 1.9999984107691342 1.9999989731693568
0.28590855247406655 1.9999997965132317 1.9999986349558838
0.2847747445990868 1.9999975339360325 1.999997703504535
0.28364093672410706 1.9999986277371415 1.9999934093720197
0.28250712884912726 1.9999983336496396 1.999997345308791
0.28137332097414747 1.9999987002737674 1.9999983600998055
0.2802395130991677 1.999999054950544 1.9999990834926666
0.2791057052241879 1.9999984897981038 1.999998719339718
0.27797189734920813 1.999998786979318 1.9999973611333355
0.2768380894742284 1.9999957611198544 1.9999905289502176
0.27570428159924865 1.9999981855462348 1.9999981438838756
0.2745704737242688 1.9999989190963556 1.9999979275816604
0.27343666584928905 1.9999985914672944 1.9999988232063424
0.2723028579743093 1.9999986288457956 1.9999987105475305
0.2711690500993295 1.9999971715552738 1.9999974792274162
0.2700352422243497 1.9999996046795596 1.9999977253697743
0.26890143434936997 1.9999973301492624 1.9999940305560313
0.2677676264743902 1.9999993179109796 1.9999988181330945
0.2666338185994104 1.9999980858670627 1.9999965776912993
0.26550001072443064 1.9999982160022383 1.9999987707592406
0.2643662028494509 1.9999965706139347 1.9999949675352153
0.2632323949744711 1.9999974701035828 1.9999983106582229
0.2620985870994913 1.999998467957164 1.9999925849831333
0.26096477922451156 1.999998715874728 1.9999941926978204
0.25983097134953176 1.9999975882367909 1.999998492942249
0.25869716347455196 1.9999989498866069 1.999994919959856
0.2575633555995722 1.999994388579323 1.9999973421748247
