# t = 1
# W = 300
# L = 100
# xic = 1.1516471649044517
# plate_distance = 18.426354638471228
# E_dis = 0.00037699111843077514
# E_img = 10.854018818374016
# omB0 = 0.37699111843077515
# iter_dis = 1
# Ncore = 5
arrE G0 GIMG
1.1309733552923253 5.999997246230188 5.999933355092945
1.1318340656083774 5.999996663522639 5.999398898838826
1.1326947759244295 5.999995973100136 5.998976516743887
1.1335554862404813 5.999995283900613 5.999713199707446
1.1344161965565334 5.999994690498746 5.9998367517831355
1.1352769068725854 5.999994262701083 5.999181406520254
1.1361376171886375 5.999994034784024 5.999450024597291
1.1369983275046895 5.999993992798369 5.999966171426077
1.1378590378207414 5.999994055972674 5.999511065748694
1.1387197481367934 5.9999940462180605 5.999321285008944
1.1395804584528455 5.9999936550265085 5.999889905240172
1.1404411687688973 5.999992511908894 5.999781491930828
1.1413018790849494 5.999990455953843 5.999299077113775
1.1421625894010015 5.999990409448751 5.999752142928967
1.1430232997170533 5.999991762573665 5.999889139641225
1.1438840100331054 5.999992459201512 5.999400821963134
1.1447447203491574 5.999993205395722 5.999709511765745
1.1456054306652095 5.999994049112456 5.999960485906049
1.1464661409812615 5.9999949274123 5.999568833413017
1.1473268512973134 5.999995748916806 5.999692599891235
1.1481875616133654 5.9999964210844405 5.999985488167568
1.1490482719294175 5.999996873899775 5.999697113728651
1.1499089822454693 5.999997097574699 5.999712613799155
1.1507696925615214 5.999997139293142 5.999988257968678
1.1516304028775735 5.99999701767414 5.999787466230379
1.1524911131936253 5.999996695118435 5.999752179615525
1.1533518235096774 5.999996141020562 5.99998559549281
1.1542125338257294 5.999995383485575 5.999847760560427
1.1550732441417815 5.999994558793297 5.9997967530075496
1.1559339544578335 5.999993932386806 5.999983698725138
1.1567946647738854 5.999993660507347 5.999887916658673
1.1576553750899374 5.999993560886775 5.99983599762244
1.1585160854059895 5.999993410158619 5.999982389244055
1.1593767957220413 5.999993070568677 5.999917472005098
1.1602375060380934 5.999992106865939 5.999846810812182
1.1610982163541452 5.999992637589047 5.999978704632721
1.1619589266701973 5.999993907027112 5.99989519383583
1.1628196369862493 5.999993768689122 5.999846894221443
1.1636803473023014 5.999993720207971 5.999995156774488
1.1645410576183535 5.999994011102774 5.999875905971169
