# t = 1
# W = 300
# L = 100
# xic = 1.1516471649044517
# plate_distance = 18.426354638471228
# E_dis = 0.03769911184307752
# E_img = 7.5978131728618115
# omB0 = 0.37699111843077515
# iter_dis = 1
# Ncore = 5
arrE G0 GIMG
1.1309733552923253 5.999997435681298 6.000031939032135
1.1318340656083774 5.999996996298189 5.999992318521282
1.1326947759244295 5.99999633913348 6.000036996517498
1.1335554862404813 5.99999557018741 5.999971991287495
1.1344161965565334 5.999994794330354 6.000005053780517
1.1352769068725854 5.999994104040575 5.9999705311006455
1.1361376171886375 5.999993567492138 5.999985883291707
1.1369983275046895 5.999993214889312 5.999962677802533
1.1378590378207414 5.999993019361553 5.999949813590037
1.1387197481367934 5.999992864389621 5.9999744003209745
1.1395804584528455 5.999992497744124 5.999917253807785
1.1404411687688973 5.999991562934127 6.000016677758387
1.1413018790849494 5.999989873183646 5.999844011152535
1.1421625894010015 5.999990976836281 5.999928187533727
1.1430232997170533 5.999992239562376 6.001789577269935
1.1438840100331054 5.999992621497757 5.99997202608203
1.1447447203491574 5.99999302794057 5.999920244118713
1.1456054306652095 5.999993582257759 5.999970240685931
1.1464661409812615 5.999994262431618 5.9999531369108885
1.1473268512973134 5.999994999672168 6.025059463249218
1.1481875616133654 5.999995707100414 5.999973571969253
1.1490482719294175 5.999996294741574 5.999953333107529
1.1499089822454693 5.999996702573657 5.999947112364962
1.1507696925615214 5.99999691851517 5.999971202655891
1.1516304028775735 5.9999969265874915 5.9999413654949985
1.1524911131936253 5.999996679691726 6.000127899093372
1.1533518235096774 5.999996142599318 6.000058603032988
1.1542125338257294 5.999995350160198 6.0042298549395925
1.1550732441417815 5.999994474897101 6.010105669751176
1.1559339544578335 5.999993785212954 5.999996542164027
1.1567946647738854 5.999993346538793 6.002992665030141
1.1576553750899374 5.999992961333701 6.000169311589417
1.1585160854059895 5.999992496946002 6.000044090386862
1.1593767957220413 5.999991958359238 5.99987833327843
1.1602375060380934 5.999990972261669 6.007022853527732
1.1610982163541452 5.999992434892458 6.000030750224581
1.1619589266701973 5.999993658235297 6.000006443728303
1.1628196369862493 5.999993716146356 6.001992978692449
1.1636803473023014 5.999993791579292 6.002604261539607
1.1645410576183535 5.999993230657739 5.99999634612949
1.1654017679344053 5.9999939124463255 6.000061660149556
1.1662624782504574 6.000023611645176 6.00026301721379
1.1671231885665094 6.003391229036312 6.001324435297467
1.1679838988825615 6.01610974199552 6.002356560619002
1.1688446091986133 6.651149037513899 6.039592892933073
1.1697053195146654 6.262683412216309 6.004023458027523
1.1705660298307172 6.800761304849308 6.00116223493704
1.1714267401467693 7.850656014899129 6.012824356062892
1.1722874504628213 7.129938074145093 6.0133737197784844
1.1731481607788734 6.843084368334988 6.005848351382033
1.1740088710949255 7.589047617718406 6.0131990744926265
1.1748695814109773 7.501843323277842 6.022980836348084
1.1757302917270294 7.685503300551881 6.103067879926623
1.1765910020430814 7.21268162048614 6.012279155952371
1.1774517123591333 7.0551341813221855 6.265892904560174
1.1783124226751853 7.0348216775018 6.005780733602383
1.1791731329912374 7.021018796999287 6.0695824977046815
1.1800338433072892 7.06978158494354 6.0285629950518915
1.1808945536233413 6.999896745703869 6.102975484215565
1.1817552639393933 6.9999140509248345 6.046111249469454
1.1826159742554454 6.999947273686497 6.005251486978984
1.1834766845714975 6.9999135899135005 6.0053194683492
1.1843373948875493 6.999966115197619 6.010168480321919
1.1851981052036014 6.999946726039853 6.036908365547184
1.1860588155196534 6.99992013745205 6.003221672634151
1.1869195258357053 6.999971997114716 6.000957584058391
1.1877802361517573 6.999962307637772 6.000000907621285
1.1886409464678092 6.999944880267223 5.999990170861822
1.1895016567838612 6.9999701419291265 5.999982663341985
1.1903623670999133 6.999969657600432 5.999985988830561
1.1912230774159653 6.99994162731688 5.999995328463177
