# t = 1
# W = 160
# L = 160
# alpha0 = 0.005
# xic = 5.641895835477563
# plate_distance = 22.56758334191025
# E_dis = 0.001884955592153876
# E_img = 3.4031113937385906
# omB0 = 0.06283185307179587
# Zeeman0 = 0.025132741228718346
# T = 0.0006283185307179587
# Nelect_0 = 998.5995
# Nelect_img = 758.43
# iter_dis = 1
# Ncore = 5
alpha G0 GIMG
0.005 7.99956187653699 7.823672630484081
0.005066889632107024 7.999519677321563 7.499228292691071
0.005133779264214047 7.999587961504304 7.281413410469138
0.005200668896321071 7.998439066371891 6.947511096188004
0.005267558528428094 7.994607443675785 6.877812389485175
0.005334448160535117 7.991474097629834 6.937544455006216
0.00540133779264214 7.993983546339482 6.880544063691645
0.005468227424749164 6.999571015244933 6.916261983981785
0.005535117056856187 6.999530835655837 6.722001001366599
0.005602006688963211 6.999599795719839 6.7513417251929235
0.005668896321070234 6.999533244601494 6.606780947657192
0.005735785953177258 6.999515136422358 6.202703457060171
0.005802675585284281 6.9996605962029905 6.00052998521229
0.005869565217391305 6.997894301014741 5.998678687515443
0.005936454849498328 6.998620867074328 5.99909851427664
0.006003344481605351 6.997586485814441 5.999178164305182
0.0060702341137123745 6.998476922949543 5.99915602730656
0.006137123745819398 6.999030447839838 5.999274581831141
0.0062040133779264215 6.001616767418992 5.999415356066675
0.006270903010033445 5.9998685776263905 5.997923069648553
0.0063377926421404685 5.999865101304881 5.997928509557692
0.006404682274247492 5.999766452622058 5.998686199558737
0.006471571906354515 5.999578519734227 5.997635229308503
0.006538461538461538 5.999843649619641 5.993689259356919
0.006605351170568562 5.999834939981176 5.984834677673821
0.006672240802675585 5.999650666598305 5.999590002062262
0.006739130434782609 5.999699053716677 5.986111242986859
0.006806020066889632 5.999581730719458 5.928035674808524
0.006872909698996656 5.999500084733361 5.917390247543425
0.006939799331103679 5.9987947586691135 5.966635779000618
0.007006688963210703 5.997231851153908 5.793761521453184
0.007073578595317726 5.998878165288001 5.922700868616934
0.00714046822742475 5.997273513352101 5.753875610602476
0.007207357859531773 5.9980095329744705 5.840199373186497
0.007274247491638797 5.997441989292922 5.357586172532056
0.007341137123745819 5.998907392800172 5.602250214216714
0.007408026755852843 4.999795765022343 4.995690726939395
0.007474916387959866 5.998848756815884 4.9996089829097565
0.00754180602006689 4.999685496689123 4.932371914343345
0.0076086956521739125 4.999789216052374 4.925568779501689
0.007675585284280936 4.9996801346946524 4.9584058961524615
0.0077424749163879595 4.999443004718251 4.970420446712099
0.007809364548494983 4.999634456237389 4.891989920484558
0.007876254180602007 4.9996602980932945 4.987601111489247
0.00794314381270903 4.9997476636235305 4.982636012019136
0.008010033444816054 4.999559299531699 4.916884333179956
0.008076923076923077 4.999617469092343 4.844929719550065
0.0081438127090301 4.9994853992070265 4.618956805794723
0.008210702341137124 4.999434573293381 4.648936721636984
0.008277591973244148 4.999056381686883 4.9923234962399
0.008344481605351171 4.998033108337602 4.65185052814781
0.008411371237458195 4.9983078162598495 4.96747616759067
0.008478260869565218 4.9981525884861435 4.384738160502904
0.00854515050167224 4.99817176190158 3.9999699974293303
0.008612040133779263 4.996545455041364 4.398385984541653
0.008678929765886287 4.997496382001774 4.0516015005832395
0.00874581939799331 4.999297930413415 3.9992354822752594
0.008812709030100334 4.998925799694728 3.9996390315653594
0.008879598662207357 3.999944668118451 3.9998005964143877
0.00894648829431438 4.0700805339754345 3.9994466112486724
0.009013377926421404 4.99412160738462 3.9994981308972846
0.009080267558528428 4.997128866964867 3.9995403911946297
0.009147157190635451 3.999953248726102 3.9997789749304284
0.009214046822742475 3.9999842601648585 3.999303189525898
0.009280936454849498 4.2078336794009035 3.999602472926393
0.009347826086956522 3.9998910786320043 3.9995221113321366
0.009414715719063545 3.999913867965563 3.999846396753454
0.009481605351170569 3.9998152473419433 3.9995522868455504
0.009548494983277592 3.999710687457724 3.999698414561115
0.009615384615384616 3.9998995120263277 3.999428262587734
0.00968227424749164 3.9998727486373813 3.999174496849733
0.009749163879598663 3.999911540160221 3.999670933895902
0.009816053511705686 3.999922736266521 3.999843315566532
0.00988294314381271 3.999837094021931 3.9991773783349025
0.009949832775919733 3.99989884227802 3.99961610830679
0.010016722408026757 3.999751513404427 3.999712267805947
0.01008361204013378 3.999733616429384 3.99948700122351
0.010150501672240804 3.999953203996272 3.9999194299643155
0.010217391304347826 3.999730474415202 3.999367641432764
0.01028428093645485 3.9998938094116663 3.9993452788769988
0.010351170568561873 3.9994110898087345 3.9998999852677035
0.010418060200668896 3.9986934891852375 3.999536834660926
0.01048494983277592 3.9987365597114874 3.9991105287916646
0.010551839464882943 3.999670431089399 3.998887475401021
0.010618729096989967 3.9981065701743024 3.9986850615702068
