# t = 1
# W = 160
# L = 80
# alpha0 = 0.005
# xic = 2.8209479177387813
# plate_distance = 56.418958354775626
# E_dis = 0.0012566370614359175
# E_img = 35.44907701811032
# omB0 = 0.06283185307179587
# Zeeman0 = 0.020943951023931956
# T = 0.0007853981633974483
# Nelect_0 = 621.7695000000001
# Nelect_img = 131.8905
# iter_dis = 1
# Ncore = 5
alpha filling0 fillingIMG
0.005 9.900231543895226 2.098133793886841
0.005080808080808081 9.744383237521049 2.0717887882209194
0.005161616161616161 9.59307279188919 2.0311471582743397
0.005242424242424243 9.444453344337182 1.9988729450416114
0.0053232323232323235 9.313219711872371 1.9785796303070398
0.005404040404040404 9.168349210566019 1.9464329811784913
0.005484848484848485 9.006323558530939 1.9164581402121064
0.005565656565656565 8.885088775813587 1.8920138352790714
0.005646464646464647 8.76265253211745 1.8623120919735214
0.0057272727272727275 8.639798972559491 1.8299200913554794
0.005808080808080808 8.518528390979267 1.8042342641017168
0.005888888888888889 8.399357028569806 1.7776308751195289
0.00596969696969697 8.278726262852539 1.7568788446445034
0.006050505050505051 8.185229391318963 1.7316248710180295
0.006131313131313132 8.081195188489898 1.712391996125676
0.006212121212121212 7.969619377520764 1.6892861382824722
0.006292929292929293 7.86140453299024 1.66990745675158
0.0063737373737373735 7.766630664275836 1.6498684287076857
0.006454545454545455 7.664654298015827 1.6252060025158004
0.006535353535353536 7.576983533313992 1.6104475504453115
0.006616161616161616 7.47687219905225 1.5837978870697047
0.006696969696969697 7.400614279511371 1.5645387570163234
0.006777777777777778 7.317000204555806 1.5532089712560677
0.006858585858585859 7.201177099709239 1.529144764052012
0.00693939393939394 7.12138803753411 1.5109407233525949
0.00702020202020202 7.059674854609805 1.4966277347389747
0.007101010101010101 6.974180639629689 1.479890245416729
0.007181818181818182 6.889907341574453 1.4635035107530727
0.007262626262626262 6.808602233776131 1.4465705423667736
0.007343434343434344 6.7387439564860045 1.4296518075306923
0.007424242424242424 6.670199731011601 1.4137109791057456
0.007505050505050506 6.59926034839473 1.4015473772451472
0.0075858585858585865 6.528141730543194 1.3836525694628845
0.007666666666666667 6.476759814628622 1.3694446618022
0.007747474747474748 6.3823479333346755 1.3519433741311344
0.007828282828282828 6.316070112410329 1.3383897563585208
0.007909090909090909 6.268861050979728 1.3306629550549582
0.00798989898989899 6.20314424129489 1.3147703686729042
0.00807070707070707 6.117960523072469 1.2973591020645623
0.008151515151515153 6.074110387450246 1.2889205171036844
0.008232323232323233 6.012394855393616 1.272766857911331
0.008313131313131314 5.952883391992759 1.2597529032395813
0.008393939393939395 5.896937666257414 1.2530828979072852
0.008474747474747475 5.841670849747881 1.2408973960587097
0.008555555555555556 5.7826087672735795 1.230179501515238
0.008636363636363636 5.733743757648882 1.2173802234463496
0.008717171717171717 5.681507471059799 1.2034736223648506
0.008797979797979798 5.624516823277064 1.1959251368046782
0.008878787878787878 5.578184622628208 1.1809376280226123
0.008959595959595959 5.531637722039248 1.1741609451216939
0.00904040404040404 5.473143277301014 1.1626375077582318
0.00912121212121212 5.42782546667258 1.1492247631151304
0.009202020202020203 5.391815871529916 1.1418893728570059
0.009282828282828283 5.357558736680388 1.1323381194779132
0.009363636363636364 5.302669111644828 1.1209427920131554
0.009444444444444445 5.216777607087105 1.1099512045454532
0.009525252525252525 5.182333073957069 1.0989627910733466
0.009606060606060608 5.129666673300242 1.0905037696641986
0.009686868686868688 5.116355705406528 1.0831055429835508
0.009767676767676769 5.061329479015352 1.0766491485268308
0.00984848484848485 5.032996819770252 1.0669890016225982
0.00992929292929293 4.987144454513678 1.0559176856318417
0.01001010101010101 4.9459320936704145 1.0505803548679462
0.010090909090909091 4.903292623437765 1.0413608742063858
0.010171717171717172 4.865202671518046 1.0325683672990265
0.010252525252525253 4.826553464314042 1.023581721553552
