# t = 1
# W = 200
# L = 200
# alpha0 = 0.003
# xic = 3.641828101973597
# plate_distance = 72.83656203947194
# E_dis = 0.0011309733552923255
# E_img = 27.458736985913067
# omB0 = 0.03769911184307752
# Zeeman0 = 0.012566370614359173
# T = 0.00047123889803846896
# Nelect_0 = 1188.03
# Nelect_img = 237.606
# iter_dis = 1
# Ncore = 5
alpha filling0 fillingIMG
0.003 10.001374945747894 1.9977202546692223
0.003033444816053512 9.89095907213124 1.9769164926531246
0.0030668896321070236 9.78438505277719 1.9544022314337908
0.0031003344481605353 9.678371327417102 1.9346198913438346
0.003133779264214047 9.572899305622295 1.913065695832112
0.003167224080267559 9.474699343322555 1.8955243992236255
0.00320066889632107 9.36379251545251 1.875517613381914
0.003234113712374582 9.273871231935788 1.855436136834755
0.0032675585284280937 9.175135995136742 1.83582272494543
0.0033010033444816054 9.093870443606072 1.818753307213146
0.003334448160535117 8.98870675469981 1.7973834715204766
0.003367892976588629 8.896684696040468 1.7828810192965343
0.0034013377926421407 8.819574773946755 1.7623073804073888
0.0034347826086956524 8.733199600327614 1.7482222102021865
0.003468227424749164 8.649366036916579 1.7315289806629608
0.0035016722408026755 8.5690300848397 1.7122889473494933
0.0035351170568561872 8.481480358775285 1.6977561411653674
0.003568561872909699 8.39879378696873 1.6803067889975662
0.0036020066889632107 8.343594510443154 1.6657705940501064
0.0036354515050167225 8.266929856787458 1.6492787646416724
0.0036688963210702343 8.171695754620941 1.6344326018496145
0.003702341137123746 8.10084589184697 1.6215923527901879
0.0037357859531772578 8.038102612257342 1.6063177161186704
0.0037692307692307695 7.9592204205617625 1.5908678207013578
0.0038026755852842813 7.888786778443977 1.576154657632436
0.003836120401337793 7.82215278361041 1.5651312917382938
0.0038695652173913048 7.753387422645678 1.550215816883176
0.0039030100334448165 7.687793248533294 1.5373501349700305
0.003936454849498328 7.623251390216327 1.5255518579587164
0.00396989966555184 7.5471151158568475 1.5126080478551551
0.004003344481605352 7.499456542274598 1.4991795537625288
0.0040367892976588635 7.445561381069536 1.4858815709536743
0.004070234113712375 7.371831489491068 1.4741023691878594
0.004103678929765887 7.294786147143023 1.4614878305344983
0.004137123745819399 7.2686887212572415 1.4491150454245714
0.00417056856187291 7.1929862666601405 1.4384410250781214
0.004204013377926421 7.129750859123777 1.426673563989986
0.004237458193979933 7.0688516664761245 1.41675429445645
0.004270903010033445 7.019231176513697 1.4039727097461583
0.004304347826086957 6.9752847727094265 1.3934235094841794
0.0043377926421404684 6.916260304226533 1.3821620107258357
0.00437123745819398 6.862462075922004 1.3733305075194975
0.004404682274247492 6.806697803117879 1.3628838312291596
0.004438127090301004 6.759624028003403 1.3526699290729234
0.0044715719063545155 6.706896209858149 1.342350495320644
0.004505016722408027 6.658824289640919 1.3338213175129083
0.004538461538461539 6.61604928204648 1.3209752756775097
0.004571906354515051 6.5508775800266585 1.3138624556728815
0.0046053511705685625 6.513049735260657 1.3029366517028294
0.004638795986622074 6.461201692939745 1.2945804647187023
0.004672240802675586 6.415663708824686 1.2834607493043322
0.004705685618729097 6.383665470569873 1.2762493913041624
0.004739130434782609 6.328403111430413 1.266640300203676
0.00477257525083612 6.290979776832658 1.2562511219541008
0.004806020066889632 6.2574799680095925 1.2490926197231864
0.004839464882943144 6.185548892025953 1.2403179086475276
0.004872909698996656 6.156048621170729 1.2315809210216964
0.004906354515050167 6.116874622598693 1.2231980580790538
0.004939799331103679 6.078399111391753 1.2156675093709493
0.004973244147157191 6.030402930502131 1.206055739228697
0.005006688963210703 5.993968056850824 1.197590549412574
0.005040133779264214 5.952195535004649 1.1901945426133342
0.005073578595317726 5.9133858754683555 1.1836843722717647
0.005107023411371238 5.874762860175913 1.1757221063991283
0.00514046822742475 5.83588759902738 1.1669365406701753
0.005173913043478261 5.7980615566974185 1.1597511885054785
0.005207357859531773 5.761076218827044 1.1533160451821955
0.005240802675585285 5.724756588998109 1.1436212297842694
0.005274247491638797 5.68798542381712 1.1379295898267758
0.005307692307692308 5.656817104894575 1.1310030172688774
0.00534113712374582 5.617059851995738 1.122359312208796
0.005374581939799332 5.58701970479137 1.1164917387778825
0.005408026755852844 5.5504033959234915 1.1088397417642746
0.005441471571906355 5.515026558075579 1.1023761569986856
0.005474916387959867 5.4734765360971585 1.0951546376612789
0.005508361204013379 5.452335716849068 1.089636342008266
0.005541806020066891 5.4246043970262035 1.0818152869681759
0.005575250836120402 5.381318555348745 1.0760304650653694
0.005608695652173914 5.3365419570383175 1.070724668082871
0.005642140468227426 5.3040600921644065 1.0624345070447367
0.005675585284280937 5.30234894236843 1.0573369237430708
0.005709030100334449 5.260287094274582 1.0505936195830334
0.00574247491638796 5.219573846039238 1.0438869152265713
0.005775919732441472 5.190851242171219 1.039092441116598
0.005809364548494984 5.1495211401211956 1.0333213066056997
0.005842809364548496 5.142176798123007 1.026667613079669
0.005876254180602007 5.094561327577923 1.0218058920409465
0.005909698996655519 5.081038865610769 1.0155596882675768
0.005943143812709031 5.044614139677592 1.0095697528399787
0.005976588628762543 5.022457165160059 1.0046472827626083
0.006010033444816054 4.989863186265311 0.9974078712274699
0.006043478260869565 4.962690742217902 0.9931053944585028
0.006076923076923077 4.9364955609381305 0.9876544251562491
0.006110367892976589 4.909596780396819 0.981870317364544
0.0061438127090301005 4.886660003121811 0.9759413614860093
0.006177257525083612 4.857206050420371 0.9720596237560366
0.006210702341137124 4.83119905082326 0.965624787481357
0.006244147157190636 4.805096978363833 0.9604368265568958
0.0062775919732441475 4.779245514688987 0.9548499612655659
0.006311036789297659 4.753392964958216 0.9502573540187115
0.006344481605351171 4.72407981031399 0.9466893659275502
0.006377926421404683 4.712955842337896 0.9407099060525447
0.0064113712374581945 4.682714112616641 0.9348977285500389
0.006444816053511706 4.647404108215961 0.9313530180256293
0.006478260869565218 4.633920680508848 0.9267490752083415
0.00651170568561873 4.619658652811145 0.9210924416152022
0.0065451505016722415 4.592643099546448 0.91584581897947
0.006578595317725753 4.58001816770774 0.9116923138158661
0.006612040133779265 4.541665207356078 0.9067659526117343
0.006645484949832777 4.513475363570029 0.9030630551713834
0.0066789297658862885 4.480950800962676 0.8983588756631578
0.0067123745819398 4.487917146209504 0.8930374199634917
0.006745819397993312 4.432297243261755 0.8888670237135349
0.006779264214046824 4.430785015074035 0.8843006560141488
0.0068127090301003355 4.419706987729325 0.8812914081809369
0.006846153846153847 4.373432343424513 0.8754732067021683
0.006879598662207359 4.341816578390802 0.8712312963451101
0.006913043478260871 4.3570314953280045 0.8685029284387851
0.006946488294314382 4.302354731898353 0.8644293716808207
0.0069799331103678934 4.283407435394772 0.8595535951225827
0.007013377926421405 4.290560141756406 0.8548648608513462
0.007046822742474917 4.2589111962923365 0.8513758858991544
0.007080267558528429 4.242045160685666 0.8470754315200792
0.0071137123745819405 4.221873582142537 0.8429082664786869
0.007147157190635452 4.1850496219233 0.8388243449172309
0.007180602006688964 4.165269033958127 0.83557490377286
0.007214046822742476 4.152770707259957 0.8321487567131876
0.0072474916387959875 4.132681918347508 0.82847331435289
0.007280936454849499 4.120035307969513 0.8237664873665228
0.007314381270903011 4.097113181079488 0.8208596818373062
0.007347826086956523 4.0842812528748444 0.8169668320437395
0.0073812709030100345 4.056996403764982 0.8121598140413577
0.007414715719063546 4.043620698665596 0.80934303557838
0.007448160535117058 4.03366276633183 0.8064399073226046
0.00748160535117057 4.009715538995899 0.8022116317575705
0.0075150501672240815 3.9917537710979625 0.797995279500828
0.007548494983277593 3.9741797327666526 0.7942741284115347
0.007581939799331105 3.956635772420518 0.7921622946363583
0.007615384615384617 3.939319252308584 0.7876021514686912
0.007648829431438128 3.9219935248377737 0.7846094334839362
