# t = 1
# W = 50
# L = 50
# alpha = 0.025
# xic = 2.5231325220201604
# plate_distance = 50.46265044040321
# E_dis = 0.031415926535897934
# E_img = 63.41323676169618
# ei = 0.37699111843077515
# ef = 0.12566370614359174
# Ne = 200
# iter_dis = 100
# Ncore = 6
Energies G0 GIMG
0.37699111843077515 0.9999925624057683 0.9997433635847717
0.37572816661023656 0.9999873184091105 0.9996359667806731
0.3744652147896979 0.9999664497496925 0.9995527767075211
0.3732022629691593 0.999925441313896 0.9995377006107931
0.3719393111486207 0.9998586310127049 0.9996016864529332
0.37067635932808213 0.9997577891466644 0.9997074890862383
0.3694134075075435 0.9996071682772002 0.9997754090337068
0.3681504556870049 0.9993536574401891 0.9997007607780766
0.3668875038664663 0.9992282812890304 0.9996130022643893
0.36562455204592764 0.9993910195819977 0.9996606782429788
0.36436160022538905 0.9995132585259813 0.9997131765061619
0.36309864840485045 0.9996180320804835 0.9997715722837189
0.3618356965843118 0.9997096727584197 0.9998265029800187
0.3605727447637732 0.9997889055844803 0.9998698141349303
0.3593097929432346 0.9998554726218862 0.9998968355739742
0.358046841122696 0.9999089454188604 0.9999064653358748
0.3567838893021574 0.999949055657087 0.9999004856971782
0.3555209374816188 0.9999758497110444 0.9998827248268425
0.3542579856610802 0.9999897608232056 0.9998583041504251
0.35299503384054154 0.9999916332854031 0.999832969277634
0.35173208202000295 0.9999827131852783 0.9998123713467381
0.35046913019946435 0.999964612966731 0.9998011606896701
0.34920617837892576 0.999939254331064 0.9998018842501221
0.3479432265583871 0.9999087931465269 0.9998139062546842
0.3466802747378485 0.9998755299768141 0.9998327956426486
0.3454173229173099 0.9998418101202705 0.9998507001499605
0.34415437109677127 0.9998099174443565 0.9998580412308458
0.3428914192762327 0.9997819666788464 0.9998464052054427
0.3416284674556941 0.999759799119074 0.9998119035805922
0.34036551563515544 0.9997448868350151 0.9997577780573034
0.33910256381461684 0.9997382504455995 0.9996949192816051
0.33783961199407825 0.9997403952734822 0.9996394467559488
0.3365766601735396 0.9997512702254143 0.9996075289049398
0.335313708353001 0.9997702530389406 0.9996088880905369
0.3340507565324624 0.9997961645954777 0.9996414038065022
0.3327878047119238 0.9998273138361297 0.9996893651386026
0.33152485289138517 0.9998615734493331 0.999726959803266
0.3302619010708466 0.999896484967116 0.9997267006072912
0.328998949250308 0.9999293902578232 0.9996703150909175
0.32773599742976933 0.9999575847047573 0.9995580480947225
0.32647304560923074 0.9999784856913511 0.9994121529207184
0.32521009378869215 0.9999898084670125 0.9992719373849137
0.32394714196815355 0.9999897401447513 0.9991807642165081
0.3226841901476149 0.9999771015853176 0.9991688657173576
0.3214212383270763 0.9999514863526224 0.9992383173051074
0.3201582865065377 0.9999133658679151 0.999356781886771
0.31889533468599907 0.999864150409469 0.9994641785260546
0.31763238286546047 0.9998061967348301 0.9994918143746928
0.3163694310449219 0.9997427548365634 0.9993883378440676
0.3151064792243833 0.9996778486279151 0.9991432058511868
0.31384352740384464 0.9996160880816345 0.9987979220168196
0.31258057558330604 0.9995624133339885 0.9984386371964474
0.3113176237627674 0.9995217742390293 0.9981699008660508
0.3100546719422288 0.9994987513722273 0.9980764362648991
0.3087917201216902 0.9994971257682415 0.9981854127074172
0.3075287683011516 0.9995194032225707 0.9984435916318605
0.306265816480613 0.9995662913843242 0.9987204258944237
0.30500286466007437 0.9996361052560614 0.9988397740850902
0.3037399128395358 0.9997240120167538 0.998631707360066
0.3024769610189971 0.9998208176059639 0.997985561700806
0.30121400919845853 0.9999101262056054 0.9968757013531333
0.29995105737791994 0.9999563837586235 0.9952816799004656
0.29868810555738134 0.9997397975142008 0.9930442742985389
0.2974251537368427 0.999548389593692 0.9935692954684893
0.2961622019163041 0.9993986339771473 0.9948485246354125
0.2948992500957655 0.9992912481572123 0.9962072409694738
0.29363629827522686 0.9992291371699898 0.9970097610816508
0.29237334645468827 0.9992124086187153 0.9968746985734904
0.29111039463414967 0.9992380553665289 0.9958036317745697
0.2898474428136111 0.9993002301298188 0.9941643487049989
0.28858449099307243 0.9993907518009437 0.9925425204121948
0.28732153917253384 0.9994997624790217 0.9915173726695163
0.2860585873519952 0.9996164895766881 0.9914373690915951
0.2847956355314566 0.9997300672506221 0.9922757037283252
0.283532683710918 0.999830365780461 0.9936255338569396
0.2822697318903794 0.9999087729688849 0.9948460854007748
0.2810067800698408 0.9999588703191193 0.9953079780997817
0.27974382824930216 0.9999769496618033 0.9946415427001836
0.27848087642876357 0.9999623234887289 0.9928909784051367
0.2772179246082249 0.9999173944653323 0.9905167584150124
0.2759549727876863 0.9998474659133076 0.9882437583825423
0.27469202096714773 0.9997602944976671 0.9868033118640984
0.27342906914660914 0.9996654075557676 0.9866555495765499
0.2721661173260705 0.999573228850008 0.9877926032918731
0.2709031655055319 0.9994940762815182 0.98970240905758
0.2696402136849933 0.9994371115689586 0.9915212078299112
0.26837726186445465 0.9994093335100244 0.9923358484022742
0.26711431004391606 0.999414711837638 0.9915330492021046
0.26585135822337747 0.9994535567230813 0.9890585138703463
0.26458840640283887 0.999522208786156 0.9854720178068217
0.2633254545823002 0.9996131154922689 0.9817647333315735
0.26206250276176163 0.9997153319482363 0.9790033299412304
0.26079955094122304 0.9998154479309205 0.9779332601128353
0.2595365991206844 0.9998989000277199 0.9786834857165285
0.2582736473001458 0.9999515807846899 0.9806745562782071
0.2570106954796072 0.9999616098465808 0.9827715743930279
0.2557477436590686 0.9999210905677647 0.983657550989936
0.25448479183852996 0.9998276455788135 0.9823237078041743
0.25322184001799136 0.9996855123716656 0.9784946949669295
0.2519588881974527 0.9995059900633306 0.972790693255594
0.2506959363769141 0.9993070638398024 0.9665293811614459
0.24943298455637553 0.9991120937800674 0.9612418634917853
0.2481700327358369 0.9989475358028264 0.958100259826342
0.2469070809152983 0.99883975648869 0.9574666737422501
0.2456441290947597 0.998811098081058 0.958716727243643
0.2443811772742211 0.9988754248447964 0.9604225444199236
0.24311822545368247 0.999033396848861 0.9608642132613611
0.24185527363314385 0.9992675653075829 0.958684354135124
0.24059232181260526 0.9995366859726698 0.9534271165170463
0.23932936999206664 0.9997655090148265 0.9457218106434317
0.23806641817152804 0.9998034856616872 0.9369827236194695
0.23680346635098942 0.9989560268415145 0.9236599673402066
0.23554051453045083 0.9983602738001288 0.9125340988136851
0.2342775627099122 0.997983423481024 0.9082390390253645
0.23301461088937359 0.9978384545726902 0.9095762973572774
0.231751659068835 0.9979188037631912 0.9131421900172986
0.23048870724829637 0.9981868008208482 0.9146098525330522
0.22922575542775778 0.998579313306985 0.9102391144596492
0.22796280360721916 0.9990178695407345 0.8977544787661372
0.22669985178668053 0.9994211788006473 0.8775046975543018
0.22543689996614194 0.9997182834407088 0.8537413281108164
0.22417394814560332 0.9998603601063628 0.832786936658869
0.22291099632506473 0.9998291559306324 0.8180508314122544
0.2216480445045261 0.9996403685126117 0.8078363137782454
0.22038509268398748 0.9993409822119068 0.7977335696211568
0.2191221408634489 0.9990005754561615 0.7847193170097289
0.21785918904291027 0.9986977459630215 0.7704816592953834
0.21659623722237167 0.9985038538086479 0.7564112997071636
0.21533328540183305 0.9984670562664407 0.7418388650300549
0.21407033358129443 0.9985999433184143 0.7285532908068625
0.21280738176075584 0.9988738608083875 0.7179487804245144
0.21154442994021722 0.9992221453646805 0.707010186741343
0.21028147811967862 0.9995529584490327 0.6848265240282396
0.20901852629914 0.9997702815216565 0.6590486355835423
0.20775557447860138 0.9997992235689914 0.6282291220515311
0.20649262265806279 0.9996096757333355 0.588048766567577
0.20522967083752416 0.9992313045392259 0.5531973141676844
0.20396671901698557 0.9987536327827118 0.5213158220170753
0.20270376719644695 0.9983078523306076 0.49905278424364097
0.20144081537590833 0.9980317500484316 0.4655024312526816
0.20017786355536973 0.998024779058875 0.4147041269053886
0.1989149117348311 0.9983055098117172 0.4037322483065029
0.19765195991429252 0.9987868325528662 0.3836442102141621
0.1963890080937539 0.9992835369846512 0.3564779376605558
0.19512605627321528 0.999560448384009 0.3089065619077603
0.19386310445267668 0.9994162568516302 0.2810911986379251
0.19260015263213806 0.9987803641531472 0.23269608765928707
0.19133720081159947 0.9977835867440493 0.18002218883244844
0.19007424899106085 0.9967578958720723 0.1394330786259144
0.18881129717052225 0.9961341623099121 0.09969183857260455
0.18754834534998363 0.9962424046145026 0.07507520272599469
0.186285393529445 0.9970693710547893 0.047663178691117594
0.18502244170890642 0.9980752407528957 0.036407140222267084
0.1837594898883678 0.998167994059684 0.0236233190845598
0.1824965380678292 0.9955436599811941 0.01196105287270937
0.18123358624729058 0.9913223213446823 0.006117747590527417
0.17997063442675196 0.9922275324836332 0.008781935608524234
0.17870768260621336 0.9947201965200649 0.0004579669759976071
0.17744473078567474 0.9969210603310598 0.0002721184061669411
0.17618177896513615 0.9974534421895518 5.640837085585041e-06
0.17491882714459753 0.9964063935429152 2.02131172460646e-06
0.1736558753240589 0.9950385487925142 5.616175792482641e-07
0.1723929235035203 0.9948040157688364 1.4395776107647046e-07
0.1711299716829817 0.9956812049159428 4.5713042217637956e-08
0.1698670198624431 0.9971007585413332 1.688631244126541e-08
0.16860406804190448 0.9964952998754321 6.874617805154457e-09
0.16734111622136585 0.9954069769177532 2.9981132153215136e-09
0.16607816440082726 0.9958723504696317 1.378208052908745e-09
0.16481521258028864 0.9954836870649161 6.61030480208808e-10
0.16355226075975005 0.9958532667451582 3.285013182976346e-10
0.16228930893921142 0.994387253552479 1.6828905500493775e-10
0.1610263571186728 0.9938750209687892 8.853141055174678e-11
0.1597634052981342 0.9897326160006098 4.767997814363654e-11
0.1585004534775956 0.972071740121506 2.6223887412236162e-11
0.157237501657057 0.908156124697872 1.469906007133454e-11
0.15597454983651837 0.8540011506787263 8.382265995277974e-12
0.15471159801597978 0.7788220792104623 4.855878453584702e-12
0.15344864619544116 0.5737184451887354 2.8539613819432944e-12
0.15218569437490254 0.4251434224015894 1.699843357217363e-12
0.15092274255436394 0.24093845757527096 1.0249693051444782e-12
0.14965979073382532 0.15776043500123757 6.251124096810975e-13
0.14839683891328673 0.07361387833898564 3.8529176611303497e-13
0.1471338870927481 0.043917718995982964 2.398126665821752e-13
0.14587093527220948 0.012359710474991752 1.5062330954916656e-13
0.1446079834516709 0.005917497445295992 9.540041659457271e-14
0.14334503163113227 0.0001928071086837641 6.08908757915343e-14
0.14208207981059368 3.0912534645740486e-05 3.9138046229565714e-14
0.14081912799005505 2.417945236981606e-06 2.5314667748868845e-14
0.13955617616951643 0.00019208092460402845 1.6462922565956705e-14
0.13829322434897784 3.2184300999947917e-09 1.0753303798961236e-14
0.13703027252843922 1.1351534913591929e-10 7.043659203433538e-15
0.13576732070790062 2.2604214513915347e-11 4.613244265693473e-15
0.134504368887362 1.4304999779185096e-10 2.9942937284459642e-15
0.13324141706682338 1.768198808510958e-14 1.820113237156905e-15
0.1319784652462848 7.704535670482739e-14 1.2020351394318884e-15
0.13071551342574617 1.2853946747402874e-15 8.078760110168756e-16
0.12945256160520757 5.136862794815836e-16 5.485271864616617e-16
0.12818960978466895 2.098662899631132e-16 3.753975620287938e-16
0.12692665796413033 8.60196033535506e-17 2.5865573629915163e-16
0.12566370614359174 4.0844928711239876e-17 1.7929594765281277e-16
