# t = 1
# W = 100
# L = 200
# alpha = 0.025
# xic = 2.5231325220201604
# plate_distance = 25.231325220201605
# E_dis = 3.141592653589793e-07
# E_img = 15.853309190424046
# ei = 0.12566370614359174
# ef = 0.9738937226128359
# Ne = 1200
# iter_dis = 1
# Ncore = 5
Energies G0 GIMG
0.12566370614359174 5.535882402883647e-75 1.3798651811584947e-65
0.12637115403055524 1.1130048061168433e-74 3.09747153072369e-65
0.12707860191751874 7.390219523386408e-74 7.001066080962519e-65
0.12778604980448224 2.4362594372398082e-73 1.5936449818059584e-64
0.12849349769144577 2.934016398583629e-73 3.6540598905838786e-64
0.12920094557840928 2.174205464679033e-73 8.441214784736732e-64
0.12990839346537278 3.256829578764246e-72 1.9650384516459739e-63
0.13061584135233628 1.1626785138666688e-71 4.610727273252988e-63
0.13132328923929978 8.520703390755916e-72 1.090687705632862e-62
0.1320307371262633 1.7808620346721244e-71 2.601779807059621e-62
0.1327381850132268 1.7965296420234844e-70 6.260291235407691e-62
0.13344563290019032 3.072984073327711e-70 1.5198422871535249e-61
0.13415308078715382 1.2050563701750835e-70 3.724135279964154e-61
0.13486052867411732 2.2285865575654893e-69 9.213944413750121e-61
0.13556797656108083 6.846382743037025e-69 2.3029237273712563e-60
0.13627542444804433 2.6560643204809305e-69 5.819155362642653e-60
0.13698287233500783 4.947414891889516e-68 1.4889033360784287e-59
0.13769032022197134 1.8056988267248696e-67 3.8938804747910986e-59
0.13839776810893484 7.648459464936031e-68 1.044320425769433e-58
0.13910521599589837 3.0095697963612756e-66 2.759307864678778e-58
0.13981266388286187 1.8502487474776968e-66 7.34337673678797e-58
0.14052011176982537 2.662528747388393e-65 1.9724021120134032e-57
0.14122755965678888 4.84134612794887e-65 5.352085081861931e-57
0.14193500754375238 2.4459667412058466e-64 1.4681473506107274e-56
0.14264245543071588 6.473409664560622e-64 4.0735565699137062e-56
0.14334990331767938 4.4130747294816894e-63 1.1438003784295853e-55
0.1440573512046429 3.9744480019206185e-63 3.25165054573674e-55
0.14476479909160642 1.4053795062618162e-61 9.36345880446111e-55
0.14547224697856992 2.549409395277691e-61 2.7324378545891674e-54
0.14617969486553342 4.231869124589948e-61 8.084486219997382e-54
0.14688714275249692 1.7106784183834353e-59 2.4263595619034285e-53
0.14759459063946043 1.5626436254567994e-58 7.390578545709938e-53
0.14830203852642393 1.2042371046576052e-57 2.285867622545267e-52
0.14900948641338746 1.052989624533499e-56 7.18310254702519e-52
0.14971693430035096 2.9260038188372277e-56 2.2946255980474097e-51
0.15042438218731446 1.7110075367763513e-54 7.456131089398324e-51
0.15113183007427797 2.623399444186225e-54 2.466007642811347e-50
0.15183927796124147 1.2704047105219434e-51 8.307059163741708e-50
0.15254672584820497 1.2186101656939507e-49 2.852214709639332e-49
