# t = 1
# W = 120
# L = 80
# xic = 2.8209479177387813
# plate_distance = 56.418958354775626
# E_dis = 0.0015707963267948969
# E_img = 17.72453850905516
# omB0 = 0.06283185307179587
# EFimg = 0.3518583772020568
# EF0 = 0.3455751918948773
# T = 0.0012566370614359175
# iter_dis = 1
# Ncore = 5
alpha G0 GIMG
0.005 11.198919929186989 9.894679252758017
0.0050402010050251255 11.024828753469357 9.855782389345837
0.005080402010050252 11.000598875858586 9.855378272168444
0.005120603015075377 10.996085878552709 9.843667058773896
0.005160804020100503 10.987245037741905 9.769854652660333
0.005201005025125628 10.927635854154248 9.716317886273051
0.005241206030150754 10.63391990071086 9.679423494244057
0.00528140703517588 10.180673338111067 9.535526062376832
0.005321608040201005 10.023605321115044 9.376380521253369
0.0053618090452261305 10.003191526176018 9.156603630335795
0.005402010050251257 9.999447627675957 8.961620078239479
0.005442211055276382 9.99895857704052 8.879069693660202
0.005482412060301508 9.998955542344751 8.870646923169833
0.005522613065326633 9.998969621677382 8.846281822452708
0.005562814070351759 9.998887078847858 8.765691693227357
0.005603015075376885 9.998707271156489 8.720525362747823
0.00564321608040201 9.99854704003806 8.690944321776069
0.0056834170854271355 9.9985032133635 8.557139754576555
0.005723618090452262 9.99850068766152 8.39712998930044
0.005763819095477387 9.99838447112217 8.198462082768195
0.005804020100502513 9.998142532450943 8.058045488925643
0.005844221105527638 9.997768958954401 8.011010992138583
0.005884422110552764 9.996730072049282 7.99942166048414
0.00592462311557789 9.992129124660332 7.9965618159549345
0.005964824120603015 9.971848905714737 7.9949164800842505
0.0060050251256281405 9.849708196385379 7.993252956973412
0.006045226130653267 9.483369797735909 7.992468682095517
0.006085427135678392 9.129372765800216 7.991993471371044
0.0061256281407035176 9.030378590916248 7.990033413221907
0.006165829145728644 9.002904406075332 7.987164075429961
0.006206030150753769 8.99914397399394 7.985818212857132
0.006246231155778895 8.99818701589773 7.984828999294401
0.00628643216080402 8.997088001438792 7.980198019811464
0.0063266331658291455 8.993621201387166 7.973391083518277
0.006366834170854272 8.978078654396736 7.970416263312169
0.006407035175879397 8.893365980127857 7.969229380532121
0.0064472361809045226 8.617660122033667 7.960455216024954
0.006487437185929649 8.261772000658455 7.946648673062492
0.006527638190954774 8.060451314930075 7.941835261035331
0.0065678391959799 8.008832183445008 7.942871384483083
0.006608040201005025 8.00150692014793 7.929392774213283
0.0066482412060301505 7.999973465391915 7.905340141688015
0.006688442211055277 7.999496917206541 7.895732936326963
0.006728643216080402 7.999271197456399 7.888357200159004
0.0067688442211055275 7.999427059464906 7.849251252895593
0.006809045226130654 7.999606805265174 7.803378946570144
0.006849246231155779 7.999346492996855 7.783954229829567
0.006889447236180905 7.999165752564968 7.73922770430691
0.006929648241206031 7.999413040159124 7.654019048715969
0.0069698492462311554 7.999435920022322 7.5856301859762185
0.007010050251256282 7.999147348300972 7.470495501893001
0.007050251256281407 7.999190814812059 7.304568884577434
0.0070904522613065325 7.999333389864123 7.169039894767075
0.007130653266331659 7.999118569163596 7.030873732839351
0.007170854271356784 7.998977562002294 6.965406945019067
0.00721105527638191 7.9990483130423184 6.9471611350209095
0.007251256281407036 7.998967022641798 6.939419844013833
